pruning,max_depth,red_start_x,red_start_y,blue_start_x,blue_start_y,red_end_x,red_end_y,blue_end_x,blue_end_y,num_moves,total_time,avg_time,winner
TRUE,5,4,5,14,3,2,8,6,8,23,4.82989502,0.209995436,
TRUE,5,9,10,15,3,14,8,18,8,20,4.356835365,0.217841768,
TRUE,5,2,12,11,6,1,6,2,4,28,6.868502617,0.245303665,
TRUE,5,7,5,11,1,15,7,16,4,17,2.155739546,0.126808209,Team.RED
TRUE,5,9,9,12,6,9,8,11,6,6,0.982220888,0.163703481,
TRUE,5,6,12,15,5,18,4,19,6,35,7.000362396,0.200010354,
TRUE,5,2,10,14,4,2,8,6,8,23,4.609781265,0.200425272,
TRUE,5,9,9,16,9,14,8,18,8,18,4.060293436,0.225571858,
TRUE,5,4,3,13,10,1,6,2,4,32,7.125869513,0.222683422,
TRUE,5,9,12,18,8,14,8,18,8,24,4.654224396,0.193926016,
TRUE,5,8,2,17,1,14,8,18,8,24,4.555888653,0.189828694,
TRUE,5,6,1,16,11,18,4,19,6,37,7.273031235,0.196568412,
TRUE,5,6,2,16,3,18,4,19,6,35,6.856482506,0.1958995,
TRUE,5,1,2,12,11,2,8,6,8,23,4.71048665,0.204803767,
TRUE,5,8,11,13,8,1,6,1,5,26,5.819736004,0.223836,Team.BLUE
TRUE,5,2,11,17,7,1,6,2,4,40,7.382018566,0.184550464,
TRUE,5,3,3,16,5,1,6,2,4,38,7.231581688,0.190304781,
TRUE,5,8,3,15,10,18,4,19,6,33,6.642841578,0.20129823,
TRUE,5,1,7,14,7,2,8,6,8,23,4.158747435,0.180815106,
TRUE,5,7,8,13,12,19,5,19,6,25,4.365267038,0.174610682,Team.RED
TRUE,5,3,8,14,11,1,6,2,4,34,7.126602888,0.209605967,
TRUE,5,2,12,15,6,2,8,6,8,25,4.807870388,0.192314816,
TRUE,5,2,1,14,6,1,6,2,4,34,6.887527227,0.20257433,
TRUE,5,3,4,11,4,1,6,2,4,32,6.831906796,0.213497087,
TRUE,5,5,2,18,7,18,4,19,6,35,6.933358431,0.198095955,
TRUE,5,1,2,18,7,1,6,2,4,42,7.477870464,0.178044535,
TRUE,5,2,4,12,10,1,6,2,4,32,7.165643215,0.22392635,
TRUE,5,1,6,17,7,2,8,6,8,29,4.746648788,0.163677544,
TRUE,5,4,4,13,8,2,8,6,8,21,4.385339975,0.208825713,
TRUE,5,8,6,18,3,14,8,18,8,18,4.108332634,0.228240702,
TRUE,5,7,6,12,10,18,4,19,6,29,5.82860589,0.20098641,
TRUE,5,3,8,11,3,1,6,2,4,34,7.157360792,0.210510612,
TRUE,5,6,10,11,3,19,9,19,8,27,4.343610048,0.160874446,Team.RED
TRUE,5,2,9,13,6,1,6,2,4,32,6.898180723,0.215568148,
TRUE,5,9,10,15,1,17,11,19,10,41,8.313815832,0.202775996,
TRUE,5,7,12,11,12,19,5,19,6,29,5.059280634,0.174457953,Team.RED
TRUE,5,6,11,18,11,14,8,18,8,22,5.048038483,0.229456295,
TRUE,5,8,12,11,1,15,7,17,5,21,2.920732975,0.139082523,Team.RED
TRUE,5,1,10,12,8,1,6,2,4,30,7.078385592,0.235946186,
TRUE,5,6,1,14,2,1,8,1,9,30,6.082473993,0.202749133,Team.BLUE
TRUE,5,6,11,17,2,18,4,19,6,33,7.027954578,0.212968321,
TRUE,5,2,6,13,4,1,6,2,4,32,7.066078901,0.220814966,
TRUE,5,9,1,18,8,18,4,19,6,37,7.343396425,0.198470174,
TRUE,5,7,8,12,2,15,7,17,5,17,2.357903957,0.138700233,Team.RED
TRUE,5,3,12,12,7,2,8,6,8,19,4.590821743,0.241622197,
TRUE,5,4,4,16,10,18,4,19,6,37,6.930940866,0.187322726,
TRUE,5,4,12,12,5,2,8,6,8,19,4.417821407,0.232516916,
TRUE,5,1,9,12,6,1,6,2,4,30,6.483910799,0.21613036,
TRUE,5,2,3,18,6,18,4,19,6,41,6.950500965,0.169524414,
TRUE,5,4,8,11,2,1,6,2,4,36,7.432829142,0.206467476,
TRUE,5,1,8,18,4,1,6,2,4,42,7.937388659,0.188985444,
TRUE,5,5,5,15,10,18,4,19,6,35,6.824324369,0.194980696,
TRUE,5,3,4,12,2,2,8,6,8,25,5.128755569,0.205150223,
TRUE,5,5,12,15,5,18,4,19,6,35,7.119268179,0.203407662,
TRUE,5,8,8,18,6,18,4,19,6,29,6.270521879,0.216224892,
TRUE,5,9,2,17,2,18,4,19,6,35,7.080078125,0.202287946,
TRUE,6,2,8,18,8,10,8,10,6,20,7.997101307,0.399855065,
TRUE,6,4,8,13,4,2,6,4,4,23,19.2267797,0.835946943,
TRUE,6,2,4,17,10,9,6,11,8,18,8.887737989,0.493763222,
TRUE,6,8,3,16,3,4,9,8,9,74,73.13357782,0.988291592,
TRUE,6,5,5,16,1,15,9,17,8,38,31.14268947,0.81954446,
TRUE,6,1,1,15,7,4,7,7,7,28,22.3144002,0.796942864,
TRUE,6,1,10,18,5,9,8,11,6,20,9.055495024,0.452774751,
TRUE,6,6,2,17,7,14,7,17,7,21,15.8628726,0.755374886,
TRUE,6,5,1,14,2,10,8,10,6,17,10.62997293,0.625292526,
TRUE,6,7,3,12,10,10,6,10,8,10,6.799983025,0.679998302,
TRUE,6,2,12,18,3,9,8,11,6,19,10.12572861,0.532933085,
TRUE,6,7,7,16,12,14,7,18,7,18,15.22672939,0.845929411,
TRUE,6,4,12,12,2,9,8,11,6,14,7.714384317,0.551027451,
TRUE,6,5,9,16,6,14,7,18,7,22,17.056566,0.775298455,
TRUE,6,5,4,13,1,15,9,18,5,21,11.53220701,0.549152715,Team.RED
TRUE,6,8,9,16,3,14,7,18,7,16,13.96611524,0.872882202,
TRUE,6,8,2,11,8,3,4,5,7,14,10.97098446,0.783641747,Team.BLUE
TRUE,6,7,6,15,8,2,5,3,3,82,78.37427807,0.955783879,
TRUE,6,7,5,18,5,4,9,8,9,72,68.28020883,0.948336234,
TRUE,6,8,11,14,1,15,9,18,5,19,10.91356063,0.574397928,Team.RED
TRUE,6,1,3,14,4,4,7,7,7,26,23.86192179,0.917766223,
TRUE,6,4,7,13,9,5,7,8,7,14,12.62450075,0.901750054,
TRUE,6,1,8,13,12,4,7,7,7,28,25.0175333,0.893483332,
TRUE,6,2,2,12,11,4,7,7,7,26,25.00850773,0.961865682,
TRUE,6,1,12,13,10,4,7,7,7,24,23.94061041,0.997525434,
TRUE,6,7,1,16,10,9,6,11,8,15,8.783374548,0.585558303,
TRUE,6,8,3,14,12,2,5,3,3,84,82.25764537,0.979257683,
TRUE,6,9,4,14,8,14,7,18,7,18,15.94963217,0.886090676,
TRUE,6,4,4,12,12,9,6,11,8,14,7.734609842,0.552472132,
TRUE,6,4,1,14,11,2,8,4,10,25,23.02356672,0.920942669,
TRUE,6,6,11,17,5,4,9,8,9,74,76.7512908,1.037179605,
TRUE,6,8,3,12,6,2,5,5,9,16,12.91798377,0.807373986,Team.BLUE
TRUE,6,8,4,14,2,4,9,8,9,72,71.22815561,0.989279939,
TRUE,6,1,5,18,11,9,6,11,8,20,10.29033923,0.514516962,
TRUE,6,8,9,18,8,2,5,3,3,80,77.19217682,0.96490221,
TRUE,6,4,4,17,11,2,5,3,3,88,85.65601969,0.97336386,
TRUE,6,6,7,13,7,10,6,10,8,11,5.859888315,0.53271712,
TRUE,6,6,12,17,3,14,7,18,7,22,19.60977674,0.891353488,
TRUE,6,8,12,17,1,14,7,18,7,22,17.9599154,0.816359791,
TRUE,6,8,7,15,2,4,9,8,9,70,71.2738924,1.018198463,
TRUE,6,4,8,13,4,2,6,4,4,23,20.73031259,0.901317939,
TRUE,6,4,8,13,3,4,7,7,7,26,23.48672962,0.903335755,
TRUE,6,8,4,11,10,10,6,10,8,9,5.947506428,0.660834048,
TRUE,6,7,2,11,11,10,6,10,8,11,7.060439825,0.641858166,
TRUE,6,6,9,15,5,4,9,8,9,74,75.39284945,1.01882229,
TRUE,6,3,1,18,5,4,9,8,9,80,75.95440102,0.949430013,
TRUE,6,6,5,18,5,14,7,18,7,20,18.07999873,0.903999937,
TRUE,6,8,3,12,12,15,5,18,9,19,11.82452917,0.622343641,Team.RED
TRUE,6,7,3,15,1,4,9,8,9,74,74.27043414,1.003654515,
TRUE,6,5,3,12,5,4,7,7,7,22,22.09212852,1.00418766,
TRUE,6,8,12,14,10,10,8,10,6,14,10.48333883,0.748809917,
TRUE,6,4,7,11,6,5,7,8,7,10,10.43500972,1.043500972,
TRUE,6,4,1,13,4,2,8,4,10,23,21.42049241,0.931325757,
TRUE,6,5,9,18,5,4,9,8,9,76,73.12665081,0.962192774,
TRUE,6,5,10,17,7,14,7,17,7,21,16.52968097,0.787127665,
TRUE,6,6,9,16,5,14,7,18,7,20,17.41417646,0.870708823,
TRUE,6,2,12,17,8,10,6,10,8,19,9.254397154,0.487073534,
TRUE,6,9,5,12,12,15,7,17,10,15,7.36567378,0.491044919,Team.RED
TRUE,6,5,11,18,4,4,9,8,9,76,76.88738298,1.011676092,
TRUE,2,9,2,16,12,9,7,17,7,79,0.427586079,0.005412482,
TRUE,2,7,5,15,10,13,7,16,7,68,0.331685305,0.004877725,
TRUE,2,1,5,11,8,4,7,12,7,75,0.406385422,0.005418472,
TRUE,2,1,7,14,11,5,7,10,7,64,0.29121089,0.00455017,
TRUE,2,8,1,17,2,13,7,16,7,74,0.365530729,0.004939604,
TRUE,2,5,5,16,8,13,7,16,7,72,0.358070612,0.004973203,
TRUE,2,9,4,16,12,9,7,17,7,75,0.391340017,0.005217867,
TRUE,2,7,7,11,9,9,7,17,7,77,0.395912647,0.005141723,
TRUE,2,5,7,17,10,9,7,17,7,79,0.412791491,0.005225209,
TRUE,2,9,11,18,2,9,7,17,7,77,0.40549469,0.005266165,
TRUE,2,7,11,13,9,9,7,17,7,77,0.453402042,0.005888338,
TRUE,2,2,8,18,9,4,7,12,7,91,0.607351303,0.00667419,
TRUE,2,6,11,13,11,5,7,9,7,67,0.334123611,0.00498692,
TRUE,2,9,10,15,12,4,7,12,7,97,0.63752079,0.006572379,
TRUE,2,9,10,15,2,7,7,13,7,75,0.409855127,0.005464735,
TRUE,2,4,5,14,10,4,7,12,7,81,0.476729393,0.005885548,
TRUE,2,7,6,14,10,9,7,17,7,75,0.495171547,0.006602287,
TRUE,2,9,12,11,8,5,10,5,7,14,0.045920134,0.00328001,Team.BLUE
TRUE,2,9,9,15,2,7,7,13,7,73,0.441846132,0.006052687,
TRUE,2,3,5,14,10,6,7,10,7,65,0.340088367,0.005232129,
TRUE,2,5,10,17,12,13,7,16,7,72,0.377007961,0.005236222,
TRUE,2,7,12,11,12,15,7,15,8,21,0.081780672,0.003894318,Team.RED
TRUE,2,6,1,13,7,4,5,5,7,18,0.069773436,0.003876302,Team.BLUE
TRUE,2,4,3,11,6,4,7,12,7,75,0.373963833,0.004986184,
TRUE,2,8,11,18,8,9,7,17,7,77,0.433427572,0.00562893,
TRUE,2,7,3,13,11,5,7,9,7,67,0.311758995,0.004653119,
TRUE,2,4,5,17,2,13,7,16,7,74,0.391469479,0.005290128,
TRUE,2,5,11,11,8,4,7,12,7,73,0.395707369,0.005420649,
TRUE,2,5,7,15,12,4,7,12,7,85,0.4517591,0.005314813,
TRUE,2,8,11,13,7,9,7,17,7,77,0.398362637,0.005173541,
TRUE,2,4,3,18,10,9,7,17,7,81,0.419521093,0.005179273,
TRUE,2,8,11,14,8,4,7,12,7,83,0.491686344,0.005923932,
TRUE,2,4,12,18,1,13,7,16,7,74,0.390345812,0.005274943,
TRUE,2,4,6,13,6,6,7,10,7,63,0.303170681,0.004812233,
TRUE,2,7,12,18,11,10,7,14,7,65,0.31682086,0.004874167,
TRUE,2,2,1,14,8,4,7,12,7,81,0.461027622,0.005691699,
TRUE,2,2,5,14,5,4,7,12,7,81,0.489564896,0.006044011,
TRUE,2,9,7,16,10,13,7,16,7,64,0.328102112,0.005126595,
TRUE,2,6,4,12,9,4,7,12,7,75,0.414910078,0.005532134,
TRUE,2,1,9,16,6,6,7,10,7,69,0.330119848,0.004784346,
TRUE,2,9,7,11,4,15,7,16,5,13,0.05085659,0.003912045,Team.RED
TRUE,2,3,10,11,4,4,7,12,7,79,0.432866812,0.005479327,
TRUE,2,2,8,15,11,6,7,10,7,67,0.392521858,0.005858535,
TRUE,2,5,4,11,12,5,7,9,7,69,0.392910719,0.005694358,
TRUE,2,7,9,18,10,10,7,15,7,62,0.327123642,0.005276188,
TRUE,2,5,5,12,9,6,7,10,7,61,0.305088043,0.005001443,
TRUE,2,4,3,15,12,9,7,17,7,83,0.498218775,0.006002636,
TRUE,2,4,6,15,12,9,7,17,7,83,0.453902006,0.005468699,
TRUE,2,5,4,18,9,10,7,14,7,65,0.339098692,0.005216903,
TRUE,2,5,3,12,8,4,7,12,7,75,0.407873869,0.005438318,
TRUE,2,5,1,16,11,4,7,12,7,87,0.434643984,0.004995908,
TRUE,2,1,8,11,4,4,7,12,7,79,0.431833267,0.005466244,
TRUE,2,3,9,12,7,5,7,10,7,60,0.317806005,0.005296767,
TRUE,2,8,11,11,2,15,7,16,5,19,0.076794863,0.004041835,Team.RED
TRUE,2,6,3,11,3,4,7,12,7,81,0.436826468,0.005392919,
TRUE,2,1,6,16,3,6,7,10,7,69,0.350524664,0.005080068,
TRUE,2,7,7,18,6,10,7,15,7,62,0.345076084,0.005565743,
TRUE,2,1,5,16,1,6,7,10,7,69,0.337084055,0.004885276,
TRUE,2,8,9,12,9,4,7,12,7,79,0.432610512,0.005476082,
TRUE,2,2,11,12,10,4,7,12,7,79,0.45631218,0.005776104,
TRUE,2,9,8,12,7,13,7,16,7,64,0.301903486,0.004717242,
TRUE,2,5,11,14,1,15,7,16,5,21,0.080824614,0.003848791,Team.RED
TRUE,2,1,3,18,10,9,7,17,7,89,0.5543468,0.006228616,
TRUE,2,9,6,11,4,15,7,16,5,13,0.050900459,0.00391542,Team.RED
TRUE,2,4,2,17,2,13,7,16,7,74,0.396266699,0.005354955,
TRUE,2,4,7,15,12,9,7,17,7,83,0.486694336,0.005863787,
TRUE,2,5,2,13,7,6,7,13,7,74,0.375141859,0.005069485,
TRUE,2,3,2,17,3,4,7,12,7,89,0.460488558,0.005174029,
TRUE,2,7,9,16,5,10,7,14,7,61,0.293233633,0.004807109,
TRUE,2,1,2,12,3,4,7,12,7,81,0.452733278,0.0055893,
TRUE,2,6,3,16,8,9,7,17,7,77,0.389955759,0.005064361,
TRUE,2,4,2,18,5,9,7,17,7,81,0.465754271,0.005750053,
TRUE,2,2,6,11,6,5,7,9,7,61,0.497950315,0.00816312,
TRUE,3,5,2,12,11,2,7,4,7,26,0.298298359,0.011473014,
TRUE,3,9,7,15,10,16,7,18,7,17,0.330153227,0.019420778,
TRUE,3,2,5,13,4,2,7,4,7,24,0.347347975,0.014472832,
TRUE,3,4,10,17,1,16,7,18,7,27,0.37394619,0.013849859,
TRUE,3,2,8,15,5,2,7,4,7,28,0.393045187,0.014037328,
TRUE,3,3,8,11,2,2,7,4,7,26,0.317153454,0.01219821,
TRUE,3,2,8,11,12,2,7,4,7,28,0.390775204,0.013956257,
TRUE,3,4,12,15,12,2,7,4,7,26,0.329704762,0.012680952,
TRUE,3,9,11,13,11,19,5,19,6,27,0.316107512,0.011707686,Team.RED
TRUE,3,5,4,13,11,2,7,4,7,26,0.338097334,0.013003744,
TRUE,3,2,6,17,1,2,7,4,7,32,0.398783207,0.012461975,
TRUE,3,2,2,13,10,2,7,4,7,24,0.323368311,0.01347368,
TRUE,3,6,7,13,3,19,9,19,8,27,0.31659174,0.01172562,Team.RED
TRUE,3,3,12,17,12,16,7,18,7,31,0.353583336,0.011405914,
TRUE,3,2,6,15,6,2,7,4,7,28,0.33712101,0.012040036,
TRUE,3,6,2,11,9,1,8,1,9,24,0.345079899,0.014378329,Team.BLUE
TRUE,3,3,11,13,4,2,7,4,7,22,0.30219388,0.013736085,
TRUE,3,8,10,15,7,16,7,18,7,23,0.31396389,0.013650604,
TRUE,3,3,3,14,1,2,7,4,7,30,0.356597424,0.011886581,
TRUE,3,9,6,15,7,16,7,18,7,19,0.272312164,0.014332219,
TRUE,3,5,8,18,9,16,7,18,7,25,0.267862558,0.010714502,
TRUE,3,9,2,18,4,16,7,18,7,25,0.287242889,0.011489716,
TRUE,3,3,3,15,11,2,7,4,7,26,0.3039217,0.011689296,
TRUE,3,6,6,16,11,16,7,18,7,25,0.326756716,0.013070269,
TRUE,3,2,7,15,5,2,7,4,7,28,0.330123186,0.011790114,
TRUE,3,6,7,14,2,19,9,19,8,27,0.306289196,0.011344044,Team.RED
TRUE,3,3,12,12,11,2,7,4,7,26,0.353590727,0.013599643,
TRUE,3,5,9,13,1,15,7,16,5,21,0.228132486,0.010863452,Team.RED
TRUE,3,8,2,12,6,4,5,5,7,16,0.214975119,0.013435945,Team.BLUE
TRUE,3,4,12,18,5,16,7,18,7,29,0.335147619,0.011556814,
TRUE,3,4,1,17,9,16,7,18,7,27,0.333111525,0.012337464,
TRUE,3,5,12,13,5,2,7,4,7,24,0.329092026,0.013712168,
TRUE,3,4,9,16,10,16,7,18,7,29,0.329081774,0.011347647,
TRUE,3,5,9,11,9,2,7,4,7,20,0.273296833,0.013664842,
TRUE,3,7,5,17,11,16,7,18,7,23,0.294216394,0.012792017,
TRUE,3,3,6,14,11,2,7,4,7,26,0.332394838,0.012784417,
TRUE,3,6,1,15,4,3,5,5,7,22,0.260231256,0.011828693,Team.BLUE
TRUE,3,5,3,14,4,2,7,4,7,24,0.299200296,0.012466679,
TRUE,3,9,5,16,4,16,7,18,7,21,0.278425694,0.013258366,
TRUE,3,4,4,14,5,2,7,4,7,24,0.319829226,0.013326218,
TRUE,3,4,4,12,5,2,7,4,7,20,0.290546417,0.014527321,
TRUE,3,5,10,15,10,16,7,18,7,27,0.313169479,0.01159887,
TRUE,3,8,10,17,1,16,7,18,7,23,0.32213974,0.014006076,
TRUE,3,4,7,17,9,16,7,18,7,27,0.276304245,0.010233491,
TRUE,3,9,3,11,10,3,5,5,7,18,0.238898039,0.013272113,Team.BLUE
TRUE,3,4,12,15,10,2,7,4,7,26,0.347597599,0.013369138,
TRUE,3,4,1,18,1,16,7,18,7,29,0.359605074,0.012400175,
TRUE,3,3,3,13,3,2,7,4,7,24,0.301696539,0.012570689,
TRUE,3,4,1,17,2,16,7,18,7,29,0.366017818,0.012621304,
TRUE,3,8,8,16,1,19,9,19,8,23,0.32162571,0.013983727,Team.RED
TRUE,3,6,7,14,6,16,7,18,7,25,0.303255796,0.012130232,
TRUE,3,5,6,11,9,2,7,4,7,22,0.312209606,0.014191346,
TRUE,3,9,1,17,11,16,7,18,7,27,0.307172775,0.011376769,
TRUE,3,9,11,13,2,15,7,17,5,19,0.218506575,0.011500346,Team.RED
TRUE,3,3,6,11,1,2,7,4,7,30,0.379084826,0.012636161,
TRUE,3,2,2,11,11,2,7,4,7,24,0.295687675,0.01232032,
TRUE,3,7,2,17,6,16,7,18,7,27,0.334719896,0.012397033,
TRUE,3,6,11,13,4,2,7,4,7,24,0.355922222,0.014830093,
TRUE,3,1,11,17,4,2,7,4,7,30,0.368059158,0.012268639,
TRUE,3,6,12,11,10,1,6,1,5,26,0.377547026,0.014521039,Team.BLUE
TRUE,3,5,8,18,9,16,7,18,7,25,0.286743641,0.011469746,
TRUE,3,4,10,12,10,2,7,4,7,22,0.307186842,0.013963038,
TRUE,3,5,5,18,9,16,7,18,7,25,0.320549011,0.01282196,
TRUE,3,9,7,15,5,16,7,18,7,19,0.283294439,0.014910234,
TRUE,3,6,11,16,12,16,7,18,7,23,0.286006451,0.012435063,
TRUE,3,3,3,12,10,2,7,4,7,22,0.272758722,0.012398124,
TRUE,3,5,5,16,12,16,7,18,7,25,0.298075676,0.011923027,
TRUE,3,5,2,14,5,2,7,4,7,26,0.353562355,0.013598552,
TRUE,3,9,8,14,6,16,7,18,7,19,0.266287565,0.014015135,
TRUE,3,3,1,14,11,2,7,4,7,24,0.303278923,0.012636622,
TRUE,3,7,8,17,9,16,7,18,7,23,0.270787716,0.011773379,
TRUE,3,8,11,16,1,16,7,18,7,25,0.334550142,0.013382006,
TRUE,3,5,1,14,3,1,8,1,9,28,0.397946596,0.014212378,Team.BLUE
TRUE,3,9,5,16,1,19,9,19,8,23,0.28021121,0.012183096,Team.RED
TRUE,3,7,6,11,5,2,7,4,7,22,0.297248363,0.013511289,
TRUE,3,4,8,12,8,2,7,4,7,20,0.263288021,0.013164401,
TRUE,3,6,2,15,10,16,7,18,7,27,0.347553968,0.012872369,
TRUE,3,4,7,17,3,16,7,18,7,27,0.346046686,0.012816544,
TRUE,3,6,11,14,5,16,7,18,7,25,0.30420804,0.012168322,
TRUE,3,2,2,11,5,2,7,4,7,20,0.258311272,0.012915564,
TRUE,3,4,8,12,4,2,7,4,7,24,0.321270466,0.013386269,
TRUE,3,1,12,16,1,2,7,4,7,30,0.337063551,0.011235452,
TRUE,3,7,12,16,1,16,7,18,7,27,0.310237885,0.011490292,
TRUE,3,5,1,13,11,1,8,1,9,28,0.407910109,0.014568218,Team.BLUE
TRUE,3,9,7,18,11,16,7,18,7,17,0.351059675,0.020650569,
TRUE,4,6,12,17,9,14,8,15,8,24,1.232515335,0.051354806,
TRUE,4,2,2,17,6,14,8,15,8,32,1.299264669,0.040602021,
TRUE,4,2,5,12,4,5,8,6,8,21,1.169940948,0.055711474,
TRUE,4,8,4,18,7,14,8,15,8,20,1.035248756,0.051762438,
TRUE,4,4,12,14,7,5,8,6,8,23,1.24924922,0.054315183,
TRUE,4,3,1,17,4,5,7,7,7,34,1.484558344,0.043663481,
TRUE,4,2,3,17,8,14,8,15,8,32,1.487958908,0.046498716,
TRUE,4,6,2,16,3,14,7,16,7,25,1.17190218,0.046876087,
TRUE,4,1,6,18,12,14,8,15,8,34,1.429154158,0.042033946,
TRUE,4,6,12,17,11,14,8,15,8,24,1.547651052,0.064485461,
TRUE,4,1,12,17,7,5,7,7,7,32,1.393515587,0.043547362,
TRUE,4,5,10,12,5,5,7,7,7,22,1.499527693,0.06816035,
TRUE,4,3,9,14,4,5,8,6,8,23,1.619209528,0.070400414,
TRUE,4,1,6,13,8,5,7,7,7,24,1.291793346,0.053824723,
TRUE,4,5,10,12,11,14,8,15,8,26,1.286266088,0.049471773,
TRUE,4,4,7,13,5,5,8,6,8,21,1.197824955,0.057039284,
TRUE,4,4,10,18,6,14,8,15,8,26,1.262163877,0.048544765,
TRUE,4,9,10,16,12,14,8,15,8,20,1.356374741,0.067818737,
TRUE,4,8,12,14,5,5,7,7,7,28,1.385666847,0.049488102,
TRUE,4,8,9,12,12,15,7,17,10,15,0.571445227,0.038096348,Team.RED
TRUE,4,5,10,17,2,14,7,16,7,25,1.148906469,0.045956259,
TRUE,4,7,5,18,9,14,7,16,7,21,1.007166862,0.047960327,
TRUE,4,4,11,18,4,14,8,15,8,26,1.329417706,0.05113145,
TRUE,4,4,9,13,5,5,8,6,8,21,1.115453482,0.053116832,
TRUE,4,4,1,13,12,14,8,15,8,28,1.325021505,0.047322197,
TRUE,4,8,10,14,12,19,5,19,6,25,1.143935442,0.045757418,Team.RED
TRUE,4,6,9,15,12,14,8,15,8,22,1.22769165,0.055804166,
TRUE,4,9,6,12,1,15,7,16,3,13,0.528585672,0.040660436,Team.RED
TRUE,4,1,8,12,8,5,8,6,8,19,1.103066683,0.058056141,
TRUE,4,5,8,12,11,14,8,15,8,26,1.271606684,0.048907949,
TRUE,4,2,5,14,6,5,7,7,7,26,1.284077168,0.049387583,
TRUE,4,9,12,16,6,14,7,16,7,25,1.120191813,0.044807673,
TRUE,4,7,8,11,6,5,7,7,7,20,1.148641586,0.057432079,
TRUE,4,3,8,18,12,14,7,16,7,29,1.281299353,0.044182736,
TRUE,4,1,11,13,3,5,8,6,8,23,1.189408541,0.051713415,
TRUE,4,1,8,17,9,5,7,7,7,32,1.55842185,0.048700683,
TRUE,4,6,10,18,1,14,7,16,7,23,1.133081198,0.0492644,
TRUE,4,3,10,14,4,5,8,6,8,23,1.261212826,0.05483534,
TRUE,4,5,4,11,12,14,8,15,8,26,1.31867981,0.050718454,
TRUE,4,5,11,18,5,14,7,16,7,25,1.234461546,0.049378462,
TRUE,4,9,8,18,9,14,7,16,7,17,0.887622118,0.052213066,
TRUE,4,3,5,18,10,14,7,16,7,29,1.22710228,0.042313872,
TRUE,4,1,11,17,8,5,7,7,7,32,1.475594044,0.046112314,
TRUE,4,1,9,18,7,14,8,15,8,34,1.37834692,0.040539615,
TRUE,4,8,11,11,10,14,8,15,8,26,1.323493481,0.050903595,
TRUE,4,9,4,14,5,14,7,16,7,21,1.049153805,0.049959705,
TRUE,4,3,2,13,5,5,7,7,7,24,1.308173895,0.054507246,
TRUE,4,5,11,14,11,14,8,15,8,26,1.314669371,0.050564207,
TRUE,4,9,1,18,5,14,8,15,8,26,1.231911659,0.047381218,
TRUE,4,7,6,14,12,19,5,19,6,25,1.111018181,0.044440727,Team.RED
TRUE,4,4,9,13,6,5,8,6,8,21,1.150498152,0.054785626,
TRUE,4,1,5,11,1,5,8,6,8,27,1.358376265,0.050310232,
TRUE,4,4,6,12,1,14,8,15,8,30,1.320944071,0.044031469,
TRUE,4,6,3,11,6,5,8,6,8,17,1.135936975,0.066819822,
TRUE,4,2,10,16,9,5,7,7,7,30,1.473308563,0.049110285,
TRUE,4,3,6,11,9,5,8,6,8,19,1.096634626,0.057717612,
TRUE,4,1,5,17,8,5,7,7,7,32,1.537492037,0.048046626,
TRUE,4,3,6,18,9,14,7,16,7,29,1.245662928,0.042953894,
TRUE,4,6,11,11,1,15,7,17,4,19,0.728096008,0.038320843,Team.RED
TRUE,4,1,7,15,8,5,7,8,7,19,0.836792469,0.044041709,
TRUE,4,3,12,14,2,5,7,7,7,28,1.525862694,0.054495096,
TRUE,4,3,6,18,1,14,7,16,7,29,1.261162519,0.043488363,
TRUE,4,3,5,12,12,5,7,7,7,28,1.558128595,0.05564745,
TRUE,4,1,3,14,6,5,8,6,8,23,1.163920164,0.050605225,
TRUE,4,1,12,16,10,5,8,6,8,27,1.53290987,0.05677444,
TRUE,4,7,11,12,2,15,7,17,5,19,0.758973837,0.039945991,Team.RED
TRUE,4,4,2,15,3,14,8,15,8,28,1.282123089,0.04579011,
TRUE,4,6,6,11,1,15,7,17,4,19,0.673238039,0.035433581,Team.RED
TRUE,4,1,8,16,10,5,8,6,8,27,1.280075312,0.047410197,
TRUE,4,2,9,17,8,14,8,15,8,32,1.332455873,0.041639246,
TRUE,4,2,12,17,8,14,8,15,8,32,1.460783958,0.045649499,
TRUE,4,5,2,18,5,14,7,16,7,25,1.161751032,0.046470041,
TRUE,4,1,8,18,3,14,8,15,8,34,1.397419214,0.041100565,
TRUE,4,2,2,17,11,14,8,15,8,32,1.403063774,0.043845743,
TRUE,4,3,10,18,1,14,7,16,7,29,1.343075037,0.046312932,
TRUE,4,8,2,16,3,14,7,16,7,25,1.25418973,0.050167589,
TRUE,4,2,2,18,3,5,7,7,7,36,1.675588369,0.046544121,
TRUE,4,9,2,14,4,5,7,7,7,30,1.486715555,0.049557185,
TRUE,4,3,9,12,11,5,8,6,8,23,1.222120047,0.053135654,
TRUE,4,3,4,14,1,14,8,15,8,30,1.302199602,0.043406653,
TRUE,4,7,7,14,7,14,8,15,8,20,0.95794487,0.047897243,
TRUE,4,3,7,11,12,5,7,8,7,19,0.917549372,0.048292072,
TRUE,4,7,5,15,4,14,7,16,7,21,1.032240868,0.049154327,
TRUE,4,2,10,17,11,14,8,15,8,32,1.458318949,0.045572467,
TRUE,4,3,6,17,5,5,7,7,7,34,1.499021053,0.044088855,
TRUE,4,9,3,18,6,14,8,15,8,22,1.096076488,0.049821659,
TRUE,4,6,10,13,4,14,8,15,8,24,1.106481552,0.046103398,
